[run number],initial-people,environment,healthy-treatment-chance-men,healthy-treatment-chance-women,dep-treatment-chance-men,dep-treatment-chance-women,[step],"count turtles with [ severity = ""No Depression"" ]","count turtles with [ severity = ""Mild Depression"" ]","count turtles with [ severity = ""Moderate Depression"" ]","count turtles with [ severity = ""Severe Depression"" ]","count turtles with [ severity != ""No Depression"" ]",mean [ dep-score ] of turtles,count turtles with [ treatment? ],count turtles with [ talks? ],mean [ prob-of-talking ] of turtles,mean [ prob-of-treatment ] of turtles,"mean [ dep-score ] of turtles with [ gender? = ""male"" ]","mean [ dep-score ] of turtles with [ gender? = ""female"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""Mild Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""Moderate Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""Severe Depression"" and gender? = ""male"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""female"" ]","count turtles with [ severity = ""Mild Depression"" and gender? = ""female"" ]","count turtles with [ severity = ""Moderate Depression"" and gender? = ""female"" ]","count turtles with [ severity = ""Severe Depression"" and gender? = ""female"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""female"" ]","count turtles with [ gender? = ""male"" ]","count turtles with [ gender? = ""female"" ]","count turtles with [ talks? = TRUE and gender? = ""female"" ]","count turtles with [ talks? = TRUE and gender? = ""male"" ]","count turtles with [ treatment? = TRUE and gender? = ""female"" ]","count turtles with [ treatment? = TRUE and gender? = ""male"" ]"
1,1000,20,5.13,10.3,18,37,14,945,33,12,10,55,7.836091666,83,63,5.110510009,9.505714108,7.096659702,8.52689561,466,12,3,2,17,479,21,9,8,38,483,517,40,23,57,26
3,1000,20,5.13,10.3,18,37,16,938,31,14,17,62,7.880408333,107,53,5.045685078,9.550256588,7.26523843,8.560332963,498,14,7,6,27,440,17,7,11,35,525,475,26,27,68,39
2,1000,20,5.13,10.3,18,37,15,955,17,13,15,45,7.634219019,107,55,5.220071015,9.493139544,6.790774777,8.460961395,482,8,2,3,13,473,9,11,12,32,495,505,36,19,77,30
8,1000,20,5.13,10.3,18,37,16,946,31,11,12,54,7.855045835,102,54,5.147855543,9.373522094,6.756141321,8.971674615,490,9,3,2,14,456,22,8,10,40,504,496,30,24,69,33
5,1000,20,5.13,10.3,18,37,17,955,25,8,12,45,7.198208327,93,52,5.214088753,9.264346376,6.63962349,7.726364418,469,11,5,1,17,486,14,3,11,28,486,514,29,23,67,26
7,1000,20,5.13,10.3,18,37,17,960,18,6,16,40,7.30299445,93,59,5.229397702,9.441137068,6.600389669,7.933605573,458,9,2,4,15,502,9,4,12,25,473,527,34,25,74,19
6,1000,20,5.13,10.3,18,37,16,962,21,8,9,38,7.120535262,96,59,5.139930408,9.403422877,6.687060262,7.522272207,467,9,2,3,14,495,12,6,6,24,481,519,31,28,64,32
4,1000,20,5.13,10.3,18,37,17,949,28,13,10,51,7.465012611,97,54,5.232278466,9.292497249,6.797788431,8.145716068,485,12,5,3,20,464,16,8,7,31,505,495,25,29,73,24
3,1000,20,5.13,10.3,18,37,17,940,29,14,17,60,7.939509873,100,68,5.058383025,9.547103581,7.353602169,8.587092072,498,14,7,6,27,442,15,7,11,33,525,475,34,34,61,39
1,1000,20,5.13,10.3,18,37,15,944,34,11,11,56,7.867449981,85,55,5.110716712,9.526124661,7.177113115,8.512387517,465,13,3,2,18,479,21,8,9,38,483,517,33,22,63,22
2,1000,20,5.13,10.3,18,37,16,953,19,13,15,47,7.642219711,106,57,5.229912062,9.526160687,6.805425569,8.462443672,481,9,2,3,14,472,10,11,12,33,495,505,33,24,75,31
8,1000,20,5.13,10.3,18,37,17,946,31,11,12,54,7.881758403,102,58,5.169872723,9.434362233,6.761457352,9.020128826,490,9,3,2,14,456,22,8,10,40,504,496,30,28,65,37
5,1000,20,5.13,10.3,18,37,18,954,26,8,12,46,7.209868333,89,60,5.241865524,9.293407586,6.666565096,7.723575284,469,11,5,1,17,485,15,3,11,29,486,514,39,21,66,23
7,1000,20,5.13,10.3,18,37,18,960,18,6,16,40,7.31413536,97,63,5.243349118,9.467954017,6.663099079,7.898462041,458,9,2,4,15,502,9,4,12,25,473,527,40,23,65,32
6,1000,20,5.13,10.3,18,37,17,962,21,8,9,38,7.137769088,92,55,5.150187043,9.433395864,6.727286617,7.518196966,467,9,2,3,14,495,12,6,6,24,481,519,33,22,64,28
4,1000,20,5.13,10.3,18,37,18,948,29,13,10,52,7.501514848,100,67,5.249843002,9.324566545,6.86767524,8.148159297,484,13,5,3,21,464,16,8,7,31,505,495,44,23,67,33
3,1000,20,5.13,10.3,18,37,18,941,29,14,16,59,7.932263023,82,59,5.081512364,9.55133957,7.362963992,8.561488268,498,14,7,6,27,443,15,7,10,32,525,475,36,23,65,17
1,1000,20,5.13,10.3,18,37,16,945,33,10,12,55,7.885744432,98,55,5.118393055,9.556491876,7.224281781,8.503706639,465,13,3,2,18,480,20,7,10,37,483,517,33,22,73,25
2,1000,20,5.13,10.3,18,37,17,954,18,13,15,46,7.657360978,107,64,5.22151579,9.550219819,6.828353117,8.469952841,482,8,2,3,13,472,10,11,12,33,495,505,39,25,77,30
8,1000,20,5.13,10.3,18,37,18,946,32,9,13,54,7.917030656,104,63,5.192043472,9.478818118,6.801237261,9.050820719,489,10,3,2,15,457,22,6,11,39,504,496,36,27,75,29
5,1000,20,5.13,10.3,18,37,19,954,27,8,11,46,7.221092188,107,60,5.239716296,9.331649006,6.717041556,7.697684809,469,11,5,1,17,485,16,3,10,29,486,514,40,20,74,33
7,1000,20,5.13,10.3,18,37,19,961,18,5,16,39,7.335336714,80,77,5.252582048,9.492879069,6.708126875,7.898278372,458,9,2,4,15,503,9,3,12,24,473,527,49,28,57,23
4,1000,20,5.13,10.3,18,37,19,949,28,13,10,51,7.517153432,101,62,5.250469998,9.346137968,6.896286485,8.150563145,484,13,5,3,21,465,15,8,7,30,505,495,39,23,71,30
6,1000,20,5.13,10.3,18,37,18,964,20,7,9,36,7.106766533,88,48,5.172531435,9.449903218,6.690313086,7.492728205,468,8,2,3,13,496,12,5,6,23,481,519,26,22,60,28
3,1000,20,5.13,10.3,18,37,19,943,27,14,16,57,7.959875171,86,77,5.085266239,9.574750278,7.401929666,8.576551781,499,13,7,6,26,444,14,7,10,31,525,475,52,25,65,21
2,1000,20,5.13,10.3,18,37,18,954,19,13,14,46,7.653430762,108,57,5.220360646,9.562985868,6.853025114,8.437986793,481,9,2,3,14,473,10,11,11,32,495,505,33,24,75,33
1,1000,20,5.13,10.3,18,37,17,945,33,10,12,55,7.90677931,105,55,5.124602759,9.570804149,7.249456446,8.520873979,464,14,3,2,19,481,19,7,10,36,483,517,33,22,73,32
8,1000,20,5.13,10.3,18,37,19,945,34,8,13,55,7.88949585,109,58,5.193922799,9.489919792,6.808113223,8.988320131,488,11,3,2,16,457,23,5,11,39,504,496,33,25,83,26
5,1000,20,5.13,10.3,18,37,20,954,28,8,10,46,7.222469037,96,58,5.251916422,9.343276029,6.764494286,7.655495748,468,12,5,1,18,486,16,3,9,28,486,514,34,24,69,27
7,1000,20,5.13,10.3,18,37,20,961,18,5,16,39,7.382451771,108,55,5.268854018,9.511519346,6.769631279,7.932478512,458,9,2,4,15,503,9,3,12,24,473,527,30,25,72,36
4,1000,20,5.13,10.3,18,37,20,951,27,12,10,49,7.512858583,94,51,5.254134862,9.355075509,6.898539926,8.139587717,484,13,5,3,21,467,14,7,7,28,505,495,34,17,71,23
6,1000,20,5.13,10.3,18,37,19,966,20,6,8,34,7.13698488,100,63,5.194704504,9.463530414,6.695516039,7.546130377,469,8,2,2,12,497,12,4,6,22,481,519,38,25,71,29
3,1000,20,5.13,10.3,18,37,20,943,27,14,16,57,7.986591011,102,57,5.113349686,9.613125101,7.438093114,8.592825528,499,13,7,6,26,444,14,7,10,31,525,475,31,26,68,34
2,1000,20,5.13,10.3,18,37,19,954,19,13,14,46,7.678581682,108,53,5.22347533,9.577707098,6.887963644,8.453543918,481,9,2,3,14,473,10,11,11,32,495,505,30,23,76,32
8,1000,20,5.13,10.3,18,37,20,945,35,7,13,55,7.895596003,90,45,5.205374603,9.525598612,6.866752793,8.941033458,487,12,3,2,17,458,23,4,11,38,504,496,26,19,67,23
1,1000,20,5.13,10.3,18,37,18,946,33,9,12,54,7.927192405,102,50,5.136233832,9.584574996,7.306026917,8.507507551,464,14,3,2,19,482,19,6,10,35,483,517,26,24,75,27
7,1000,20,5.13,10.3,18,37,21,962,19,5,14,38,7.372151437,94,71,5.2729383,9.560111238,6.824572899,7.863621357,458,10,2,3,15,504,9,3,11,23,473,527,46,25,72,22
5,1000,20,5.13,10.3,18,37,21,954,28,8,10,46,7.217785761,88,64,5.26739694,9.383458448,6.780905537,7.630867062,468,12,5,1,18,486,16,3,9,28,486,514,37,27,60,28
4,1000,20,5.13,10.3,18,37,21,952,26,11,11,48,7.511032647,96,61,5.264791715,9.378047073,6.920057088,8.113947106,485,12,5,3,20,467,14,6,8,28,505,495,39,22,72,24
6,1000,20,5.13,10.3,18,37,20,966,19,7,8,34,7.187737881,77,57,5.22220426,9.504600254,6.753780537,7.589921855,469,8,2,2,12,497,11,5,6,22,481,519,32,25,61,16
3,1000,20,5.13,10.3,18,37,21,945,26,14,15,55,7.983679125,97,69,5.125497256,9.631886827,7.47242463,8.548749882,499,13,7,6,26,446,13,7,9,29,525,475,49,20,65,32
8,1000,20,5.13,10.3,18,37,21,948,33,6,13,52,7.855422952,102,54,5.20858813,9.567639702,6.899404754,8.826860799,487,12,3,2,17,461,21,3,11,35,504,496,34,20,76,26
2,1000,20,5.13,10.3,18,37,20,956,19,11,14,44,7.682539528,108,62,5.248595027,9.608275103,6.907735285,8.442001112,481,9,2,3,14,475,10,9,11,30,495,505,38,24,77,31
7,1000,20,5.13,10.3,18,37,22,962,19,5,14,38,7.41220334,92,57,5.287384786,9.574045676,6.868653568,7.90005731,458,10,2,3,15,504,9,3,11,23,473,527,39,18,65,27
5,1000,20,5.13,10.3,18,37,22,953,29,8,10,47,7.225083453,99,54,5.27719328,9.40615493,6.783230029,7.64286704,468,12,5,1,18,485,17,3,9,29,486,514,35,19,71,28
1,1000,20,5.13,10.3,18,37,19,947,32,9,12,53,7.905617106,117,58,5.147457542,9.610825694,7.311316104,8.460834484,465,13,3,2,18,482,19,6,10,35,483,517,38,20,83,34
4,1000,20,5.13,10.3,18,37,22,952,26,11,11,48,7.535703366,112,43,5.289081737,9.385210785,6.925345564,8.15839163,485,12,5,3,20,467,14,6,8,28,505,495,20,23,79,33
6,1000,20,5.13,10.3,18,37,21,967,18,7,8,33,7.212585902,103,52,5.22885918,9.50040626,6.755771756,7.635953155,470,7,2,2,11,497,11,5,6,22,481,519,34,18,70,33
3,1000,20,5.13,10.3,18,37,22,945,26,14,15,55,8.009447975,91,61,5.150471762,9.677270765,7.519692674,8.550756466,499,13,7,6,26,446,13,7,9,29,525,475,33,28,65,26
8,1000,20,5.13,10.3,18,37,22,950,31,5,14,50,7.873800127,87,58,5.196362454,9.586839957,6.940487395,8.822166291,487,12,2,3,17,463,19,3,11,33,504,496,38,20,64,23
2,1000,20,5.13,10.3,18,37,21,957,19,10,14,43,7.688968589,131,55,5.253266352,9.624482468,6.923904881,8.43888252,481,9,2,3,14,476,10,8,11,29,495,505,30,25,98,33
7,1000,20,5.13,10.3,18,37,23,963,19,5,13,37,7.447630733,106,56,5.314697095,9.618680871,6.966583561,7.879386545,458,10,2,3,15,505,9,3,10,22,473,527,33,23,86,20
5,1000,20,5.13,10.3,18,37,23,956,28,7,9,44,7.239590387,91,56,5.285447858,9.442383502,6.821134126,7.635251365,469,11,5,1,17,487,17,2,8,27,486,514,34,22,67,24
1,1000,20,5.13,10.3,18,37,20,947,32,9,12,53,7.934430197,103,56,5.175040616,9.6527487,7.348914076,8.481440421,465,13,3,2,18,482,19,6,10,35,483,517,29,27,80,23
4,1000,20,5.13,10.3,18,37,23,954,23,12,11,46,7.547412018,113,51,5.301248434,9.403797696,6.954795773,8.152000308,486,10,6,3,19,468,13,6,8,27,505,495,30,21,79,34
6,1000,20,5.13,10.3,18,37,22,967,18,7,8,33,7.217755652,92,58,5.244530835,9.551179164,6.777085028,7.626161374,470,7,2,2,11,497,11,5,6,22,481,519,36,22,71,21
3,1000,20,5.13,10.3,18,37,23,947,28,12,13,53,7.98514014,93,62,5.189791265,9.709010341,7.52555991,8.493097237,500,13,7,5,25,447,15,5,8,28,525,475,34,28,74,19
8,1000,20,5.13,10.3,18,37,23,950,31,5,14,50,7.884285325,101,68,5.182273332,9.597809592,6.973057353,8.810210521,486,13,2,3,18,464,18,3,11,32,504,496,43,25,74,27
2,1000,20,5.13,10.3,18,37,22,957,19,11,13,43,7.723910699,90,63,5.250889098,9.637027147,7.00476665,8.428814271,481,9,2,3,14,476,10,9,10,29,495,505,42,21,59,31
7,1000,20,5.13,10.3,18,37,24,965,19,4,12,35,7.420748876,98,55,5.336576261,9.626941917,6.984063016,7.812688937,458,10,2,3,15,507,9,2,9,20,473,527,31,24,66,32
5,1000,20,5.13,10.3,18,37,24,957,26,8,9,43,7.286396398,77,56,5.290741714,9.462962693,6.872039164,7.678181643,469,11,5,1,17,488,15,3,8,26,486,514,36,20,57,20
4,1000,20,5.13,10.3,18,37,24,955,22,12,11,45,7.613762122,98,52,5.318272184,9.454603321,7.012339169,8.227335034,487,9,6,3,18,468,13,6,8,27,505,495,27,25,69,29
1,1000,20,5.13,10.3,18,37,21,950,30,9,11,50,7.926897385,93,61,5.202179757,9.683384126,7.333938035,8.480861344,465,13,4,1,18,485,17,5,10,32,483,517,37,24,74,19
6,1000,20,5.13,10.3,18,37,23,966,19,7,8,34,7.24973345,94,48,5.249563545,9.557258374,6.779460509,7.685574076,470,7,2,2,11,496,12,5,6,23,481,519,31,17,73,21
3,1000,20,5.13,10.3,18,37,24,949,26,12,13,51,7.979258199,103,51,5.211481071,9.754585966,7.574569482,8.426545728,500,13,7,5,25,449,13,5,8,26,525,475,28,23,78,25
8,1000,20,5.13,10.3,18,37,24,951,30,5,14,49,7.90135612,89,51,5.189888814,9.623023943,6.952685659,8.865327717,487,12,2,3,17,464,18,3,11,32,504,496,36,15,60,29
7,1000,20,5.13,10.3,18,37,25,965,18,5,12,35,7.448794905,107,50,5.352154645,9.6638737,7.04056148,7.81519796,458,10,2,3,15,507,8,3,9,20,473,527,36,14,82,25
2,1000,20,5.13,10.3,18,37,23,957,18,12,13,43,7.749835382,105,58,5.262081399,9.667941634,7.027956141,8.457419985,481,9,2,3,14,476,9,10,10,29,495,505,33,25,83,22
5,1000,20,5.13,10.3,18,37,25,958,24,9,9,42,7.321895789,98,60,5.294473145,9.499827463,6.931687864,7.69084725,469,10,6,1,17,489,14,3,8,25,486,514,42,18,73,25
4,1000,20,5.13,10.3,18,37,25,955,21,13,11,45,7.647147982,119,56,5.323296225,9.495303654,7.026293787,8.280544687,487,9,6,3,18,468,12,7,8,27,505,495,28,28,90,29
6,1000,20,5.13,10.3,18,37,24,966,17,9,8,34,7.306334997,99,61,5.246709497,9.556778286,6.87198305,7.708884683,469,8,2,2,12,497,9,7,6,22,481,519,41,20,68,31
1,1000,20,5.13,10.3,18,37,22,949,31,9,11,51,7.937145761,93,56,5.206234514,9.731107344,7.380102755,8.457555378,464,14,4,1,19,485,17,5,10,32,483,517,32,24,62,31
3,1000,20,5.13,10.3,18,37,25,951,23,13,13,49,8.011060858,100,44,5.224544672,9.766546424,7.64230701,8.418630899,500,13,7,5,25,451,10,6,8,24,525,475,30,14,74,26
8,1000,20,5.13,10.3,18,37,25,951,31,5,13,49,7.935972207,96,53,5.210588932,9.651325369,7.017532181,8.869225783,487,12,2,3,17,464,19,3,10,32,504,496,30,23,72,24
7,1000,20,5.13,10.3,18,37,26,965,18,5,12,35,7.496040797,102,65,5.368055625,9.701340492,7.081733855,7.867895035,458,10,2,3,15,507,8,3,9,20,473,527,41,24,78,24
5,1000,20,5.13,10.3,18,37,26,959,24,8,9,41,7.350081964,97,54,5.326613966,9.54199443,6.989023801,7.691471588,469,10,6,1,17,490,14,2,8,24,486,514,35,19,76,21
2,1000,20,5.13,10.3,18,37,24,957,18,13,12,43,7.756653766,107,55,5.274518258,9.703770928,7.023395792,8.47539178,481,9,3,2,14,476,9,10,10,29,495,505,35,20,77,30
4,1000,20,5.13,10.3,18,37,26,955,23,12,10,45,7.628633821,96,71,5.330347461,9.53320257,7.049555966,8.219410218,486,10,6,3,19,469,13,6,7,26,505,495,47,24,68,28
6,1000,20,5.13,10.3,18,37,25,965,18,9,8,35,7.348308715,99,50,5.254731752,9.58250437,6.913090699,7.751661057,469,8,2,2,12,496,10,7,6,23,481,519,35,15,73,26
3,1000,20,5.13,10.3,18,37,26,951,23,13,13,49,8.033751358,108,64,5.233218027,9.79764524,7.672843896,8.432649079,500,13,7,5,25,451,10,6,8,24,525,475,44,20,84,24
1,1000,20,5.13,10.3,18,37,23,950,30,10,10,50,7.962898958,112,57,5.199943705,9.749992731,7.462756948,8.430149617,463,14,5,1,20,487,16,5,9,30,483,517,35,22,83,29
8,1000,20,5.13,10.3,18,37,26,955,27,5,13,45,7.883633911,106,46,5.23628058,9.673394842,7.003294662,8.77817218,489,10,2,3,15,466,17,3,10,30,504,496,24,22,82,24
7,1000,20,5.13,10.3,18,37,27,966,18,5,11,34,7.500154487,87,47,5.380523101,9.740286543,7.116657295,7.844355953,458,10,2,3,15,508,8,3,8,19,473,527,29,18,63,24
5,1000,20,5.13,10.3,18,37,27,961,25,6,8,39,7.348568762,107,59,5.331192297,9.577272752,6.970603207,7.705944754,471,10,4,1,15,490,15,2,7,24,486,514,34,25,77,30
2,1000,20,5.13,10.3,18,37,25,959,17,13,11,41,7.75730993,110,58,5.269313232,9.741088511,7.074857499,8.426248451,481,9,3,2,14,478,8,10,9,27,495,505,45,13,76,34
4,1000,20,5.13,10.3,18,37,27,957,21,12,10,43,7.634633787,104,50,5.349451969,9.554091899,7.090030171,8.190239496,486,10,6,3,19,471,11,6,7,24,505,495,36,14,75,29
6,1000,20,5.13,10.3,18,37,26,966,19,8,7,34,7.312561021,125,59,5.269689388,9.620517777,6.895264145,7.699304368,469,8,2,2,12,497,11,6,5,22,481,519,41,18,89,36
3,1000,20,5.13,10.3,18,37,27,953,22,12,13,47,8.044903186,107,46,5.23827853,9.812237053,7.7410582,8.380731855,500,13,7,5,25,453,9,5,8,22,525,475,33,13,76,31
1,1000,20,5.13,10.3,18,37,24,951,28,11,10,49,7.992814694,112,58,5.206665907,9.789962001,7.554368744,8.402426675,463,13,6,1,20,488,15,5,9,29,483,517,33,25,91,21
8,1000,20,5.13,10.3,18,37,27,955,26,6,13,45,7.941245471,120,54,5.221171698,9.696530048,7.064702284,8.83192645,489,10,2,3,15,466,16,4,10,30,504,496,35,19,80,40
7,1000,20,5.13,10.3,18,37,28,967,19,4,10,33,7.507316862,110,57,5.406912424,9.773115073,7.087111071,7.884465513,459,11,1,2,14,508,8,3,8,19,473,527,37,20,78,32
5,1000,20,5.13,10.3,18,37,28,961,25,6,8,39,7.333660899,93,50,5.326650365,9.605212965,6.997643085,7.651374242,471,10,4,1,15,490,15,2,7,24,486,514,32,18,75,18
2,1000,20,5.13,10.3,18,37,26,959,17,13,11,41,7.826266862,109,67,5.276120348,9.744477933,7.134288579,8.504542605,481,9,3,2,14,478,8,10,9,27,495,505,35,32,84,25
4,1000,20,5.13,10.3,18,37,28,958,21,11,10,42,7.641673621,109,67,5.371218277,9.574801109,7.106225547,8.187938827,486,10,6,3,19,472,11,5,7,23,505,495,47,20,84,25
6,1000,20,5.13,10.3,18,37,27,966,19,8,7,34,7.31557635,96,63,5.284253919,9.651741123,6.912533304,7.689109501,469,8,2,2,12,497,11,6,5,22,481,519,43,20,74,22
3,1000,20,5.13,10.3,18,37,28,953,21,13,13,47,8.072001712,109,55,5.248047385,9.840673379,7.773314417,8.402129775,500,13,7,5,25,453,8,6,8,22,525,475,31,24,71,38
8,1000,20,5.13,10.3,18,37,28,957,24,6,13,43,7.943036672,91,49,5.239262175,9.736993936,7.100053467,8.799616381,489,10,2,3,15,468,14,4,10,28,504,496,27,22,63,28
1,1000,20,5.13,10.3,18,37,25,949,29,11,11,51,8.009617246,92,49,5.218701834,9.817034935,7.579849491,8.411121745,462,13,6,2,21,487,16,5,9,30,483,517,28,21,67,25
7,1000,20,5.13,10.3,18,37,29,967,19,5,9,33,7.546488359,114,59,5.414469762,9.8142828,7.135280584,7.915560991,459,10,2,2,14,508,9,3,7,19,473,527,35,24,75,39
5,1000,20,5.13,10.3,18,37,29,960,25,6,9,40,7.377121615,97,58,5.32128439,9.625627402,7.057304175,7.679517094,470,11,3,2,16,490,14,3,7,24,486,514,34,24,74,23
4,1000,20,5.13,10.3,18,37,29,959,21,11,9,41,7.624957288,105,61,5.386347112,9.606308488,7.117934796,8.14222266,486,10,6,3,19,473,11,5,6,22,505,495,37,24,77,28
2,1000,20,5.13,10.3,18,37,27,959,17,13,11,41,7.840257944,110,56,5.271585176,9.754987608,7.176471243,8.490900353,481,9,3,2,14,478,8,10,9,27,495,505,38,18,80,30
6,1000,20,5.13,10.3,18,37,28,967,19,7,7,33,7.325652055,115,61,5.303816308,9.701843742,6.941875059,7.681329772,469,8,2,2,12,498,11,5,5,21,481,519,43,18,91,24
3,1000,20,5.13,10.3,18,37,29,953,21,13,13,47,8.10209997,91,56,5.26995913,9.888959684,7.819591114,8.414346601,500,13,7,5,25,453,8,6,8,22,525,475,34,22,63,28
8,1000,20,5.13,10.3,18,37,29,958,24,5,13,42,7.967617158,108,53,5.246506289,9.734917467,7.135446009,8.813210422,490,10,1,3,14,468,14,4,10,28,504,496,34,19,87,21
7,1000,20,5.13,10.3,18,37,30,970,17,4,9,30,7.520360009,114,69,5.441063966,9.831239431,7.175116256,7.830227741,459,10,2,2,14,511,7,2,7,16,473,527,47,22,91,23
1,1000,20,5.13,10.3,18,37,26,950,29,10,11,50,8.010823613,107,58,5.213932233,9.829954051,7.635051472,8.361883466,462,13,6,2,21,488,16,4,9,29,483,517,40,18,72,35
5,1000,20,5.13,10.3,18,37,30,960,24,7,9,40,7.403118853,95,52,5.343349667,9.663183379,7.090119629,7.699067535,470,11,3,2,16,490,13,4,7,24,486,514,32,20,74,21
4,1000,20,5.13,10.3,18,37,30,958,22,11,9,42,7.660486781,106,52,5.385281599,9.626182029,7.152094386,8.17914973,486,10,6,3,19,472,12,5,6,23,505,495,29,23,81,25
2,1000,20,5.13,10.3,18,37,28,960,18,12,10,40,7.879946668,105,60,5.275683414,9.785686083,7.278855313,8.469135224,481,9,3,2,14,479,9,9,8,26,495,505,33,27,75,30
6,1000,20,5.13,10.3,18,37,29,967,19,7,7,33,7.377270823,92,61,5.308655828,9.734672129,6.99394958,7.732526157,469,8,2,2,12,498,11,5,5,21,481,519,31,30,70,22
3,1000,20,5.13,10.3,18,37,30,953,23,12,12,47,8.11431083,110,67,5.286005158,9.905619123,7.870591283,8.383685067,499,14,7,5,26,454,9,5,7,21,525,475,41,26,78,32
7,1000,20,5.13,10.3,18,37,31,970,16,5,9,30,7.54727499,95,52,5.447542078,9.874273104,7.229070887,7.832873738,459,10,2,2,14,511,6,3,7,16,473,527,32,20,71,24
8,1000,20,5.13,10.3,18,37,30,958,24,5,13,42,8.018754323,105,55,5.250633758,9.73985775,7.187638776,8.863274959,490,10,1,3,14,468,14,4,10,28,504,496,25,30,78,27
5,1000,20,5.13,10.3,18,37,31,959,25,6,10,41,7.427659708,118,62,5.342835774,9.699904029,7.112461528,7.725687559,470,11,3,2,16,489,14,3,8,25,486,514,30,32,92,26
1,1000,20,5.13,10.3,18,37,27,951,29,10,10,49,8.035437853,104,60,5.230061762,9.86208579,7.68568502,8.362189533,463,12,6,2,20,488,17,4,8,29,483,517,39,21,79,25
4,1000,20,5.13,10.3,18,37,31,958,21,12,9,42,7.69208575,90,58,5.399645297,9.643172047,7.20174041,8.192337056,486,9,7,3,19,472,12,5,6,23,505,495,40,18,67,23
2,1000,20,5.13,10.3,18,37,29,961,18,12,9,39,7.896211917,107,52,5.295643258,9.814415292,7.283542943,8.496748832,481,9,3,2,14,480,9,9,7,25,495,505,32,20,86,21
6,1000,20,5.13,10.3,18,37,30,966,20,7,7,34,7.389320977,115,64,5.331307594,9.777900549,7.012091102,7.738930939,469,8,2,2,12,497,12,5,5,22,481,519,46,18,85,30
3,1000,20,5.13,10.3,18,37,31,953,22,13,12,47,8.130929974,100,47,5.265733754,9.93056401,7.907293001,8.378107681,499,14,7,5,26,454,8,6,7,21,525,475,25,22,72,28
7,1000,20,5.13,10.3,18,37,32,968,18,5,9,32,7.605958149,95,68,5.462702016,9.89044661,7.282652464,7.896135738,459,10,2,2,14,509,8,3,7,18,473,527,46,22,70,25
8,1000,20,5.13,10.3,18,37,31,959,23,5,13,41,8.040295577,104,66,5.248164814,9.773726646,7.257917686,8.835292466,490,10,1,3,14,469,13,4,10,27,504,496,48,18,74,30
5,1000,20,5.13,10.3,18,37,32,961,24,5,10,39,7.428003751,116,76,5.362641034,9.730868228,7.158244021,7.683068399,469,12,3,2,17,492,12,2,8,22,486,514,51,25,82,34
1,1000,20,5.13,10.3,18,37,28,951,29,10,10,49,8.061581521,106,60,5.277210433,9.904086232,7.745088121,8.357261042,463,12,6,2,20,488,17,4,8,29,483,517,36,24,77,29
4,1000,20,5.13,10.3,18,37,32,959,20,11,10,41,7.742412714,113,56,5.4029375,9.662924549,7.275722074,8.218531449,486,9,7,3,19,473,11,4,7,22,505,495,33,23,87,26
2,1000,20,5.13,10.3,18,37,30,963,18,11,8,37,7.888370937,107,51,5.303004131,9.861462763,7.290157204,8.474738853,481,9,3,2,14,482,9,8,6,23,495,505,33,18,78,29
6,1000,20,5.13,10.3,18,37,31,966,21,6,7,34,7.386124499,119,51,5.356391854,9.772197675,7.024528274,7.72124547,469,8,2,2,12,497,13,4,5,22,481,519,34,17,86,33
3,1000,20,5.13,10.3,18,37,32,954,22,13,11,46,8.142542782,97,56,5.268116883,9.975137219,7.959082183,8.345315022,500,14,6,5,25,454,8,7,6,21,525,475,29,27,68,29
7,1000,20,5.13,10.3,18,37,33,967,19,5,9,33,7.640224712,86,58,5.481271902,9.922177808,7.343896843,7.906188815,459,10,2,2,14,508,9,3,7,19,473,527,41,17,60,26
8,1000,20,5.13,10.3,18,37,32,959,23,5,13,41,8.04624154,111,50,5.27070886,9.792213651,7.267942049,8.837094248,490,10,1,3,14,469,13,4,10,27,504,496,36,14,80,31
5,1000,20,5.13,10.3,18,37,33,961,24,5,10,39,7.428367028,125,63,5.375242953,9.777741961,7.190843438,7.652951591,469,12,3,2,17,492,12,2,8,22,486,514,39,24,88,37
4,1000,20,5.13,10.3,18,37,33,959,20,11,10,41,7.773457617,85,51,5.421843286,9.703370962,7.313207824,8.243005386,486,9,7,3,19,473,11,4,7,22,505,495,33,18,66,19
1,1000,20,5.13,10.3,18,37,29,951,29,10,10,49,8.117036703,112,66,5.310799957,9.944086249,7.811375945,8.40259598,463,12,6,2,20,488,17,4,8,29,483,517,41,25,82,30
2,1000,20,5.13,10.3,18,37,31,964,18,10,8,36,7.900031595,102,68,5.305260232,9.885330257,7.333721334,8.455127792,481,9,3,2,14,483,9,7,6,22,495,505,40,28,80,22
3,1000,20,5.13,10.3,18,37,33,953,23,13,11,47,8.126415811,105,56,5.268868508,9.999709202,7.965827416,8.303908248,499,15,6,5,26,454,8,7,6,21,525,475,35,21,77,28
6,1000,20,5.13,10.3,18,37,32,966,21,6,7,34,7.408911889,121,53,5.366723178,9.758588232,7.098947454,7.696181433,469,8,2,2,12,497,13,4,5,22,481,519,37,16,94,27
